"measure","location","sex","age","cause","metric","year","val","upper","lower","age_group_start","inc_base","inc_base_monthly"
"Incidence","Sudan","Female","15 to 19","Bipolar disorder","Rate",2019,193.917393916066,283.42058768625,122.408046132075,15,0.00193917393916066,0.000161741632675794
"Incidence","Sudan","Male","20 to 24","Bipolar disorder","Rate",2019,82.6526920283346,151.28916177325,38.1194827951625,20,0.000826526920283346,6.89033495542279e-05
"Incidence","Sudan","Female","20 to 24","Bipolar disorder","Rate",2019,84.7944378755408,164.239695296,37.2566037095,20,0.000847944378755408,7.0689508624433e-05
"Incidence","Sudan","Male","25 to 29","Bipolar disorder","Rate",2019,59.5128919703611,103.5815120455,28.9771141632375,25,0.000595128919703611,4.96076094360642e-05
"Incidence","Sudan","Female","25 to 29","Bipolar disorder","Rate",2019,60.0872939408815,100.74801338425,29.064451113075,25,0.000600872939408815,5.00865402857098e-05
"Incidence","Sudan","Male","30 to 34","Bipolar disorder","Rate",2019,52.3653012780803,99.2452591605,24.7087386709275,30,0.000523653012780803,4.36482279635442e-05
"Incidence","Sudan","Female","30 to 34","Bipolar disorder","Rate",2019,53.1346052420768,97.3874029158,25.548007402425,30,0.000531346052420768,4.42896247488944e-05
"Incidence","Sudan","Male","35 to 39","Bipolar disorder","Rate",2019,61.1962632159369,112.911888665,28.31789230486,35,0.000611962632159369,5.10111953613279e-05
"Incidence","Sudan","Female","35 to 39","Bipolar disorder","Rate",2019,63.9469385887296,114.50699345775,31.4455102469775,35,0.000639469385887296,5.330474038856e-05
"Incidence","Sudan","Male","40 to 44","Bipolar disorder","Rate",2019,65.1097215501709,121.4223269855,29.38236496965,40,0.000651097215501709,5.42742997089452e-05
"Incidence","Sudan","Female","40 to 44","Bipolar disorder","Rate",2019,66.322230711257,119.866588815,30.54505386175,40,0.00066322230711257,5.52853330694214e-05
"Incidence","Sudan","Male","45 to 49","Bipolar disorder","Rate",2019,64.1758934433247,114.0682588308,29.1200840442125,45,0.000641758934433247,5.34956482104443e-05
"Incidence","Sudan","Female","45 to 49","Bipolar disorder","Rate",2019,60.3406357912783,108.637234986,27.8685695692625,45,0.000603406357912783,5.02977750908018e-05
"Incidence","Sudan","Male","50 to 54","Bipolar disorder","Rate",2019,63.006701094573,109.34500269525,30.94056402575,50,0.00063006701094573,5.25207529519234e-05
"Incidence","Sudan","Female","50 to 54","Bipolar disorder","Rate",2019,58.290991222334,103.071636054,26.36890776373,50,0.00058290991222334,4.85888087136122e-05
"Incidence","Sudan","Male","55 to 59","Bipolar disorder","Rate",2019,61.6441509793286,94.771767825075,35.4109883404875,55,0.000616441509793286,5.13846454288647e-05
"Incidence","Sudan","Female","55 to 59","Bipolar disorder","Rate",2019,60.2000157754593,91.871341087725,33.7142293435875,55,0.000602000157754593,5.01805269655931e-05
"Incidence","Sudan","Male","60 to 64","Bipolar disorder","Rate",2019,55.743623822061,93.49700678497,23.225735219355,60,0.00055743623822061,4.64648924369815e-05
"Incidence","Sudan","Female","60 to 64","Bipolar disorder","Rate",2019,56.0455866698425,93.829560908175,22.8630579127325,60,0.000560455866698425,4.67166571425093e-05
"Incidence","Sudan","Male","65 to 69","Bipolar disorder","Rate",2019,45.3113965358109,71.8945097012725,23.0158567769625,65,0.000453113965358109,3.77673411720014e-05
"Incidence","Sudan","Female","65 to 69","Bipolar disorder","Rate",2019,45.8388070507527,71.96734802283,23.2784380082725,65,0.000458388070507527,3.82070336290008e-05
"Incidence","Sudan","Male","70 to 74","Bipolar disorder","Rate",2019,34.870170559087,50.86137606268,21.6106868383875,70,0.00034870170559087,2.90631206733005e-05
"Incidence","Sudan","Female","70 to 74","Bipolar disorder","Rate",2019,35.6229502366583,51.6947426057925,22.2469543364275,70,0.000356229502366583,2.96906398216112e-05
"Incidence","Sudan","Male","75 to 79","Bipolar disorder","Rate",2019,24.4041360960841,43.288156739815,13.732709832635,75,0.000244041360960841,2.03390551501981e-05
"Incidence","Sudan","Female","75 to 79","Bipolar disorder","Rate",2019,25.3812991852038,42.8544379892,14.1703451557825,75,0.000253812991852038,2.11535435790111e-05
"Incidence","Sudan","Male","80 to 84","Bipolar disorder","Rate",2019,18.8267684364742,37.55792749582,8.6115391291055,80,0.000188267684364742,1.56903276513631e-05
"Incidence","Sudan","Female","80 to 84","Bipolar disorder","Rate",2019,19.5369700390716,38.3936634672025,8.558652769931,80,0.000195369700390716,1.6282266403822e-05
"Incidence","Sudan","Male","85 to 89","Bipolar disorder","Rate",2019,18.1566261198314,30.838319761755,9.8139296568555,85,0.000181566261198314,1.5131781042399e-05
"Incidence","Sudan","Female","85 to 89","Bipolar disorder","Rate",2019,18.1078346258243,30.375654096195,9.58295149724325,85,0.000181078346258243,1.50911147047683e-05
"Incidence","Sudan","Male","90 to 94","Bipolar disorder","Rate",2019,17.479937544095,30.7506536321625,8.24466935487875,90,0.00017479937544095,1.45677817748879e-05
"Incidence","Sudan","Female","90 to 94","Bipolar disorder","Rate",2019,16.6711640917538,28.221286746835,8.23290891804425,90,0.000166711640917538,1.38936983856697e-05
"Incidence","Sudan","Male","10 to 14","Anxiety disorders","Rate",2019,1071.2298164829,1517.7174949625,717.0510237675,10,0.010712298164829,0.000897104686488515
"Incidence","Sudan","Female","10 to 14","Anxiety disorders","Rate",2019,1405.18626978163,1972.759185585,973.8849824,10,0.0140518626978163,0.00117859864373127
"Incidence","Sudan","Male","15 to 19","Anxiety disorders","Rate",2019,724.60145677191,1100.646938315,456.6065917075,15,0.0072460145677191,0.000605849269267766
"Incidence","Sudan","Female","15 to 19","Anxiety disorders","Rate",2019,1276.15014238561,1958.87068335,785.2399544925,15,0.0127615014238561,0.00106972983434939
"Incidence","Sudan","Male","20 to 24","Anxiety disorders","Rate",2019,574.7328824325,1021.294806285,266.233783903,20,0.005747328824325,0.000480210351598731
"Incidence","Sudan","Female","20 to 24","Anxiety disorders","Rate",2019,1177.17122321845,1928.648761325,578.714960598,20,0.0117717122321845,0.000986308896555821
"Incidence","Sudan","Male","25 to 29","Anxiety disorders","Rate",2019,611.35003495781,936.37055707,397.46478590625,25,0.0061135003495781,0.000510891476114494
"Incidence","Sudan","Female","25 to 29","Anxiety disorders","Rate",2019,1096.11045405884,1634.103989375,690.76166701875,25,0.0109611045405884,0.000918046675775885
"Incidence","Sudan","Male","30 to 34","Anxiety disorders","Rate",2019,645.98123928785,920.34139997,432.2740251945,30,0.0064598123928785,0.000539918131117423
"Incidence","Sudan","Female","30 to 34","Anxiety disorders","Rate",2019,1017.25262610627,1449.6580209575,672.324220985,30,0.0101725262610627,0.000851688772943504
"Incidence","Sudan","Male","35 to 39","Anxiety disorders","Rate",2019,679.05650518893,1038.49559195,416.41483478325,35,0.0067905650518893,0.00056764931348452
"Incidence","Sudan","Female","35 to 39","Anxiety disorders","Rate",2019,937.06274003331,1473.05998359,555.27529773675,35,0.0093706274003331,0.000784259636318452
"Incidence","Sudan","Male","40 to 44","Anxiety disorders","Rate",2019,673.96975858083,1011.2679016375,410.837765045,40,0.0067396975858083,0.000563383899088055
"Incidence","Sudan","Female","40 to 44","Anxiety disorders","Rate",2019,857.67740956349,1380.699703095,477.603499203,40,0.0085767740956349,0.000717556290785737
"Incidence","Sudan","Male","45 to 49","Anxiety disorders","Rate",2019,632.72879158074,905.2162582215,441.752721105,45,0.0063272879158074,0.000528809301173161
"Incidence","Sudan","Female","45 to 49","Anxiety disorders","Rate",2019,780.67194113954,1142.00605058,513.6223889445,45,0.0078067194113954,0.000652899382792671
"Incidence","Sudan","Male","50 to 54","Anxiety disorders","Rate",2019,591.95639598715,823.505172147,424.3682901445,50,0.0059195639598715,0.000494640460883766
"Incidence","Sudan","Female","50 to 54","Anxiety disorders","Rate",2019,702.72516654475,973.55594772,492.13964780075,50,0.0070272516654475,0.000587498945322285
"Incidence","Sudan","Male","55 to 59","Anxiety disorders","Rate",2019,550.92758941711,804.0086711145,362.653657802,55,0.0055092758941711,0.000460269703831617
"Incidence","Sudan","Female","55 to 59","Anxiety disorders","Rate",2019,623.51613747294,927.54599373525,396.288819444,55,0.0062351613747294,0.000521087617924576
"Incidence","Sudan","Male","60 to 64","Anxiety disorders","Rate",2019,488.04008639884,755.4000655835,303.04173782625,60,0.0048804008639884,0.000407612645909383
"Incidence","Sudan","Female","60 to 64","Anxiety disorders","Rate",2019,534.77389800453,849.981297121,311.10185022375,60,0.0053477389800453,0.000446740958216618
"Incidence","Sudan","Male","65 to 69","Anxiety disorders","Rate",2019,403.66022381968,597.9748082175,276.50808424975,65,0.0040366022381968,0.000337007475881057
"Incidence","Sudan","Female","65 to 69","Anxiety disorders","Rate",2019,437.2391566736,661.92144271725,288.05468938525,65,0.004372391566736,0.000365098204253234
"Incidence","Sudan","Male","70 to 74","Anxiety disorders","Rate",2019,319.06736465521,437.08947262775,231.931594239,70,0.0031906736465521,0.000266279099686684
"Incidence","Sudan","Female","70 to 74","Anxiety disorders","Rate",2019,339.33593521896,486.180697592,241.962034625,70,0.0033933593521896,0.000283220706607357
"Incidence","Sudan","Male","75 to 79","Anxiety disorders","Rate",2019,234.05143353422,345.99895640775,159.358880001,75,0.0023405143353422,0.000195252404127766
"Incidence","Sudan","Female","75 to 79","Anxiety disorders","Rate",2019,241.03884652211,340.4744733075,161.35602637625,75,0.0024103884652211,0.00020108795644358
"Incidence","Sudan","Male","80 to 84","Anxiety disorders","Rate",2019,167.689063493368,284.05270766775,93.476209958325,80,0.00167689063493368,0.000139848402783471
"Incidence","Sudan","Female","80 to 84","Anxiety disorders","Rate",2019,167.930514893603,277.6051521575,91.807160020625,80,0.00167930514893603,0.000140049922294105
"Incidence","Sudan","Male","85 to 89","Anxiety disorders","Rate",2019,120.203457421436,203.24769465675,67.0768235956,85,0.00120203457421436,0.000100224776930613
"Incidence","Sudan","Female","85 to 89","Anxiety disorders","Rate",2019,120.349902259765,198.457218083,65.86009570625,85,0.00120349902259765,0.000100346949001739
"Incidence","Sudan","Male","90 to 94","Anxiety disorders","Rate",2019,72.4042419484545,122.355235023,40.390771487475,90,0.000724042419484545,6.03569005147575e-05
"Incidence","Sudan","Female","90 to 94","Anxiety disorders","Rate",2019,72.553503642167,119.91339804525,39.7031736,90,0.00072553503642167,6.04813679568883e-05
"Incidence","India","Male","10 to 14","Self-harm","Rate",2019,24.2294472449524,40.2519496583429,12.9692816102621,10,0.000242294472449524,2.01934486510069e-05
"Incidence","India","Female","10 to 14","Self-harm","Rate",2019,68.1645290660787,113.495873921422,36.2512499409055,10,0.000681645290660787,5.68215286324003e-05
"Incidence","India","Male","15 to 19","Self-harm","Rate",2019,68.1585537661361,99.9274883069697,42.7259791574333,15,0.000681585537661361,5.68165461025671e-05
"Incidence","India","Female","15 to 19","Self-harm","Rate",2019,281.773421048535,406.327608241724,175.689428528918,15,0.00281773421048535,0.000235114980854267
"Incidence","India","Male","20 to 24","Self-harm","Rate",2019,94.4269279290361,144.467415499279,61.8468556565234,20,0.000944269279290361,7.87231830322588e-05
"Incidence","India","Female","20 to 24","Self-harm","Rate",2019,402.431297867355,580.443247613476,270.787369033106,20,0.00402431297867355,0.000335979572604894
"Incidence","India","Male","25 to 29","Self-harm","Rate",2019,90.3363172237026,140.209866401552,54.7634762410936,25,0.000903363172237026,7.53114515043007e-05
"Incidence","India","Female","25 to 29","Self-harm","Rate",2019,292.617426865436,448.781239789927,182.092548708408,25,0.00292617426865436,0.000244175508201772
"Incidence","India","Male","30 to 34","Self-harm","Rate",2019,80.2427894537733,125.014592650447,49.2708001991833,30,0.000802427894537733,6.68935968677342e-05
"Incidence","India","Female","30 to 34","Self-harm","Rate",2019,187.636969632104,294.941215179023,116.030127454618,30,0.00187636969632104,0.000156498776382685
"Incidence","India","Male","35 to 39","Self-harm","Rate",2019,69.7665284155248,109.565288665148,42.329177648907,35,0.000697665284155248,5.81573726137208e-05
"Incidence","India","Female","35 to 39","Self-harm","Rate",2019,144.514150856863,231.091715460546,89.3151602379616,35,0.00144514150856863,0.000120508299347954
"Incidence","India","Male","40 to 44","Self-harm","Rate",2019,59.2337512839324,92.1116454793777,34.7813487766832,40,0.000592337512839324,4.93748655221449e-05
"Incidence","India","Female","40 to 44","Self-harm","Rate",2019,120.992118139614,182.883024154801,74.0299565951633,40,0.00120992118139614,0.000100882721576823
"Incidence","India","Male","45 to 49","Self-harm","Rate",2019,52.5231452325135,80.2339930988976,31.1641778913987,45,0.000525231452325135,4.37798278588586e-05
"Incidence","India","Female","45 to 49","Self-harm","Rate",2019,107.371530369938,160.523346220243,65.4257333314972,45,0.00107371530369938,8.95203385590237e-05
"Incidence","India","Male","50 to 54","Self-harm","Rate",2019,42.2091082011323,65.3746534952688,25.5398753562978,50,0.000422091082011323,3.51810634258154e-05
"Incidence","India","Female","50 to 54","Self-harm","Rate",2019,88.7659921231066,135.958614226288,55.2552954724801,50,0.000887659921231066,7.40017721166941e-05
"Incidence","India","Male","55 to 59","Self-harm","Rate",2019,36.3414552193253,53.8342389590988,23.0070725133334,55,0.000363414552193253,3.02895915331725e-05
"Incidence","India","Female","55 to 59","Self-harm","Rate",2019,71.7636765107144,104.193102172088,46.3767259877881,55,0.000717636765107144,5.98227430176346e-05
"Incidence","India","Male","60 to 64","Self-harm","Rate",2019,27.2922293607097,42.7767426569425,15.6376931426936,60,0.000272922293607097,2.27463699369324e-05
"Incidence","India","Female","60 to 64","Self-harm","Rate",2019,57.667564787659,86.9642716168652,33.9188351032017,60,0.00057667564787659,4.80690104173176e-05
"Incidence","India","Male","65 to 69","Self-harm","Rate",2019,20.8002521143758,31.5409478279068,12.4526252028594,65,0.000208002521143758,1.73351961327839e-05
"Incidence","India","Female","65 to 69","Self-harm","Rate",2019,52.054420872049,75.6161548466801,32.9172350416012,65,0.00052054420872049,4.33890369094803e-05
"Incidence","India","Male","70 to 74","Self-harm","Rate",2019,17.5489342227701,27.4987497929616,10.2871734729015,70,0.000175489342227701,1.46252882398112e-05
"Incidence","India","Female","70 to 74","Self-harm","Rate",2019,49.4475490898825,74.4893222102718,30.5109384817998,70,0.000494475490898825,4.121563263082e-05
"Incidence","India","Male","75 to 79","Self-harm","Rate",2019,17.3147327836745,27.5578996672646,10.0593154128983,75,0.000173147327836745,1.44300891824489e-05
